User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Location,Age
208907,0825626692,10,Rolling Stones,David Dalton,"albuquerque, new mexico, usa",26.0
22625,0316769029,10,Franny and Zooey,J.D. Salinger,"lynbrook, new york, usa",54.0
22625,0140170944,10,O'Keeffe and Stieglitz: An American Romance,Benita Eisler,"lynbrook, new york, usa",54.0
22625,0316666343,10,The Lovely Bones: A Novel,Alice Sebold,"lynbrook, new york, usa",54.0
22625,0316601950,10,The Pilot's Wife : A Novel,Anita Shreve,"lynbrook, new york, usa",54.0
114337,0141185082,10,Cannery Row (Penguin Modern Classics),John Steinbeck,"melbourne, victoria, australia",27.0
208907,0806998547,10,Challenging Word Games,Mayme Allen,"albuquerque, new mexico, usa",26.0
208907,0805206183,10,"Recycling: How to Reuse Wastes in Home, Industry, and Society / Jerome Goldstein",Jerome Goldstein,"albuquerque, new mexico, usa",26.0
208907,0765308738,10,"First Meetings : In the Enderverse (Enders, 3)",Orson Scott Card,"albuquerque, new mexico, usa",26.0
22625,0142003697,10,Michelangelo and the Pope's Ceiling,Ross King,"lynbrook, new york, usa",54.0
114368,0312251947,10,Naked Came the Phoenix: A Serial Novel,Marcia Talley,"mechanicsville, maryland, usa",33.0
22625,0142001821,10,The Passion of Artemisia,Susan Vreeland,"lynbrook, new york, usa",54.0
22625,0142001430,10,Year of Wonders,Geraldine Brooks,"lynbrook, new york, usa",54.0
208907,0679785892,10,Fear and Loathing in Las Vegas : A Savage Journey to the Heart of the American Dream,HUNTER S. THOMPSON,"albuquerque, new mexico, usa",26.0
114265,0671025341,10,"A Rage To Kill and Other True Cases : Anne Rule's Crime Files, Vol. 6 (Ann Rule's Crime Files)",Ann Rule,"raleigh, , usa",-1.0
114265,0671001132,10,DEAD BY SUNSET : DEAD BY SUNSET,Ann Rule,"raleigh, , usa",-1.0
262208,0394800206,10,"Go, Dog, Go (I Can Read It All by Myself Beginner Books)",Philip D. Eastman,"los angeles, ,",37.0
262208,0374311013,10,Carl Goes Shopping (Carl),Alexandra Day,"los angeles, ,",37.0
114178,0880799781,10,Runes (Predictions Library),David V. Barrett,"tokyo, tokyo, japan",30.0
209148,0140345973,10,Going Green: A Kid's Handbook to Saving the Planet,John Elkington,"cincinnati, ohio, usa",33.0
22773,0439404371,10,The Thief Lord,Cornelia Funke,"brookfield, wisconsin, usa",-1.0
114178,1577170814,10,Pigs &amp; Wild Boars: A Portrait of the Animal World (Portraits of the Animal World),Ben Sonder,"tokyo, tokyo, japan",30.0
22773,0385335482,10,Confessions of a Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,"brookfield, wisconsin, usa",-1.0
114178,1841721050,10,Easy Sushi,Emi Kazuko,"tokyo, tokyo, japan",30.0
22773,0064472264,10,"On the Bright Side, I'm Now the Girlfriend of a Sex God: Further Confessions of Georgia Nicolson",Louise Rennison,"brookfield, wisconsin, usa",-1.0
114178,4770023022,10,13 Secrets for Speaking Fluent Japanese,Giles Murray,"tokyo, tokyo, japan",30.0
262186,0751370703,10,Dracula (Eyewitness Classics),Bram Stoker,"matosinhos, porto, portugal",25.0
114185,0446604801,10,Jack &amp; Jill (Alex Cross Novels),James Patterson,"coquille, oregon, usa",-1.0
22747,074900505X,10,Little Green Men,Christopher Buckley,"london, england, united kingdom",32.0
114185,0446611212,10,Violets Are Blue,James Patterson,"coquille, oregon, usa",-1.0
114193,0679751602,10,Mama Makes Up Her Mind: And Other Dangers of Southern Living,Bailey White,"boston, ,",-1.0
114200,0380710218,10,Postmortem,Patricia Daniels Cornwell,"cleveland, ohio, usa",41.0
22739,0816614024,10,A Thousand Plateaus: Capitalism and Schizophrenia,Gilles Deleuze,"birmingham, england, united kingdom",35.0
114200,0515118559,10,True Betrayals,Nora Roberts,"cleveland, ohio, usa",41.0
114200,0515126772,10,Jewels of the Sun (Irish Trilogy),Nora Roberts,"cleveland, ohio, usa",41.0
114203,2070524558,10,Harry Potter et la chambre des secrets,J. K. Rowling,"darmstadt, hessen, germany",-1.0
22720,3518368540,10,Homo Faber,Max Frisch,"detmold, nordrhein-westfalen, germany",-1.0
114210,0671011375,10,Death du Jour,Kathy Reichs,"vancouver, british columbia, canada",35.0
262186,1582401829,10,Avigon,Che Gilson,"matosinhos, porto, portugal",25.0
262186,1582402647,10,Spawn: Book of the Dead,Todd McFarlane,"matosinhos, porto, portugal",25.0
114210,0754802760,10,"The Complete Book of Candles: Creative Candle-Making, Candleholders and Decorative Displays",Gloria Nicol,"vancouver, british columbia, canada",35.0
209148,0310925681,10,NIV Study Bible,Kenneth L. Barker,"cincinnati, ohio, usa",33.0
209148,038076041X,10,A Kid's Guide to How to Save the Planet (Camelot world),Billy Goodman,"cincinnati, ohio, usa",33.0
114178,0844283452,10,Easy Japanese Crossword Puzzles : Using Kana,Rita  Lampkin,"tokyo, tokyo, japan",30.0
209148,0888948263,10,"Trash Attack: Garbage, and What We Can Do about It",Candace C. Savage,"cincinnati, ohio, usa",33.0
114178,0451203771,10,Scarlet Feather,Maeve Binchy,"tokyo, tokyo, japan",30.0
114178,0486233162,10,The Nabokov Russian Translation of Lewis Carroll's Alice in Wonderland,Lewis Carroll,"tokyo, tokyo, japan",30.0
209154,0886878209,10,The World Almanac and Book of Facts 1998 (Paper),Robert Famighetti,"dover, new hampshire, usa",31.0
114178,052143680X,10,English Grammar in Use With Answers : Reference and Practice for Intermediate Students (Grammar in Use S.),Raymond Murphy,"tokyo, tokyo, japan",30.0
114178,0553053817,10,Salad Herbs (Library of Culinary Arts),Jill Norman,"tokyo, tokyo, japan",30.0
114178,0572021984,10,Discover Your Past Lives (Quantum S.),Cassandra Eason,"tokyo, tokyo, japan",30.0
22813,0440214041,10,The Pelican Brief,John Grisham,"grimsby, ontario, canada",-1.0
209148,1567661076,10,Rufus Recycles Paper,Michel Fuzellier,"cincinnati, ohio, usa",33.0
114178,0671898264,10,NP,Banana Yoshimoto,"tokyo, tokyo, japan",30.0
22811,0440202507,10,Wild Mountain Thyme,Rosamunde Pilcher,"conroe, texas, usa",-1.0
209148,092963408X,10,The Recycler's Handbook: Simple Things You Can Do,EarthWorks Group,"cincinnati, ohio, usa",33.0
209148,0836223012,10,50 Simple Things Kids Can Do to Save the Earth,Michele Montez,"cincinnati, ohio, usa",33.0
209148,0380763796,10,Tons of Trash: Why You Should Recycle and What Happens When You Do (An Avon Camelot Book),Joan Rattner Heilman,"cincinnati, ohio, usa",33.0
114178,0767907809,10,Bookends,Jane Green,"tokyo, tokyo, japan",30.0
209148,078686219X,10,Living the Simple Life: A Guide to Scaling Down and Enjoying More,Elaine St. James,"cincinnati, ohio, usa",33.0
209148,0679833846,10,The Little Pumpkin Book (Chunky Shape Books),Katharine Ross,"cincinnati, ohio, usa",33.0
22809,0316779237,10,Holidays on Ice : Stories,David Sedaris,"champaign, illinois, usa",25.0
209148,0671770802,10,GLOBAL WARNING: A POP-UP BOOK OF OUR ENDANGERED PLANET (Simon &amp; Schuster Books for Young Readers),Harriet Jacobs,"cincinnati, ohio, usa",33.0
114178,0804101787,10,A Midwife's Story,Penny Armstrong,"tokyo, tokyo, japan",30.0
114178,0804802777,10,Japan Unmasked.,IchirÃ?O. Kawasaki,"tokyo, tokyo, japan",30.0
209148,0446392707,10,365 Ways to Save the Earth,Pat Hilton,"cincinnati, ohio, usa",33.0
114178,0836217241,10,The Far Side Gallery 4,Gary Larson,"tokyo, tokyo, japan",30.0
22713,0385333846,10,Slaughterhouse-Five,KURT VONNEGUT,"clarks grees, pennsylvania, usa",-1.0
209120,0812551478,10,"Blood of the Fold (Sword of Truth, Book 3)",Terry Goodkind,"bridgetown, west indies, barbados",24.0
209120,0812548094,10,"Stone of Tears (Sword of Truth, Book 2)",Terry Goodkind,"bridgetown, west indies, barbados",24.0
22625,0805071814,10,What Lips My Lips Have Kissed: The Loves and Love Poems of Edna St. Vincent Millay,Daniel Mark Epstein,"lynbrook, new york, usa",54.0
22625,2080106325,10,Collectible Miniature Perfume Bottles (Collectibles (Flammarion)),Anne Breton,"lynbrook, new york, usa",54.0
114255,0425104273,10,The First Deadly Sin,Lawrence Sanders,"amherst, virginia, usa",-1.0
22625,1559360615,10,Angels in America: Millennium Approaches (Angels in America),Tony Kushner,"lynbrook, new york, usa",54.0
114255,0553585118,10,Once a Thief,Kay Hooper,"amherst, virginia, usa",-1.0
208969,0835607631,10,Yoga for Your Spiritual Muscles: A Complete Yoga Program to Strengthen Body and Spirit,Rachel Schaeffer,"brantford, ontario, canada",21.0
114258,0310209307,10,The Case for Christ:  A Journalist's Personal Investigation of the Evidence for Jesus,Lee Strobel,"goodyear, arizona, usa",30.0
22625,0887409857,10,Fragrance Bottle Masterpieces,Joanne Ball,"lynbrook, new york, usa",54.0
114258,0375500510,10,Black and Blue : A Novel,ANNA QUINDLEN,"goodyear, arizona, usa",30.0
114258,0553269151,10,Inherit the Wind,JEROME LAWRENCE,"goodyear, arizona, usa",30.0
208963,0385508042,10,The King of Torts,John Grisham,"chesapeake, virginia, usa",29.0
114258,0689817851,10,Go Ask Alice,Anonymous,"goodyear, arizona, usa",30.0
208960,0671524313,10,The Girlfriends' Guide to Pregnancy,Vicki Iovine,"pembroke, massachusetts, usa",35.0
22632,0385511612,10,Bleachers,John Grisham,"whitecourt, arizona, canada",29.0
22625,0800612469,10,Lutheranism: The Theological Movement and Its Confessional Writings,Eric W. Gritsch,"lynbrook, new york, usa",54.0
22625,0789483947,10,Dogalog,"Bruce, Dr Fogle","lynbrook, new york, usa",54.0
22625,0789442450,10,Kings &amp; Queens of England and Scotland,Plantagenet Somerset Fry,"lynbrook, new york, usa",54.0
262203,020530902X,10,"The Elements of Style, Fourth Edition",William Strunk Jr.,"waban, massachusetts, usa",15.0
22625,0764561472,10,Webster's New World Pocket Dictionary,Jonathan L.  Goldman,"lynbrook, new york, usa",54.0
22625,0764301500,10,Commercial Perfume Bottles,Jacquelyne Jones-North,"lynbrook, new york, usa",54.0
114265,0345391055,10,Disclosure,Michael Crichton,"raleigh, , usa",-1.0
262208,0307117146,10,Just Camping Out (Golden Look Look Book),MERCER MAYER,"los angeles, ,",37.0
22625,0764228072,10,The Betrayal,Beverly Lewis,"lynbrook, new york, usa",54.0
22625,0764223305,10,The Covenant (Abram's Daughters),Beverly Lewis,"lynbrook, new york, usa",54.0
22625,0762406062,10,Perfume: The Ultimate Guide to the World's Finest Fragrances,N. St. J. Groom,"lynbrook, new york, usa",54.0
22630,0842335714,10,The Last Sin Eater,Francine Rivers,"bellingham, washington, usa",24.0
114241,039480001X,10,The Cat in the Hat,Dr. Seuss,"townsend, massachusetts, usa",32.0
209120,0812548051,10,"Wizard's First Rule (Sword of Truth, Book 1)",Terry Goodkind,"bridgetown, west indies, barbados",24.0
209077,1583143173,10,Reaching Back,Nea Anna Simone,"atlanta, georgia, usa",-1.0
262186,1882931815,10,Conceptions I,Luis Royo,"matosinhos, porto, portugal",25.0
262186,1932382178,10,The Complete 30 Days of Night,Steve Niles,"matosinhos, porto, portugal",25.0
209119,158775004X,10,"Living at the Monastery, Working in the Kitchen (Leaping Dog Press Book)",Eric Paul Shaffer,"kula, hawaii, usa",-1.0
209114,0670891797,10,Aunt Dimity Beats the Devil (Aunt Dimity (Hardcover)),Nancy Atherton,"paris, illinois, usa",28.0
262186,3822813184,10,Giger (Basic Art),Not Applicable (Na ),"matosinhos, porto, portugal",25.0
209085,0425099202,10,Fat Is a Feminist Issue: A Self Help Guide for Compulsive Eaters,Susie Orbach,"hod hasharon, sharon, israel",-1.0
22695,0385486804,10,Into the Wild,Jon Krakauer,"naperville, illinois, usa",23.0
22692,8440688288,10,Ramses II,Bernadette Menu,"valencia, n/a, spain",23.0
114219,0670827592,10,The True Story of the 3 Little Pigs!,Jon Scieszka,"carlisle, england, united kingdom",20.0
209062,0439286069,10,Freak the Mighty,Rodman Philbrick,"san jose, california, usa",45.0
209062,0380727501,10,Notes from a Small Island,Bill Bryson,"san jose, california, usa",45.0
22676,0812541642,10,Waiting,Frank M. Robinson,"stantonsburg, north carolina, usa",31.0
114216,0451166892,10,The Pillars of the Earth,Ken Follett,"ste-anne-de-bellevue, quebec, canada",-1.0
22665,1854712209,10,Treasure Island,Robert Louis Stevenson,"fredericksburg, texas, usa",42.0
209049,0064471098,10,The Silver Chair,C. S. Lewis,"buda, texas, usa",16.0
22648,2277118974,10,"Un Seul Ennui, Les Jours Raccourcissent",F Groult,"selestat, alsace, france",35.0
208994,0446677671,10,Sidetracked Home Executives(TM) : From Pigpen to Paradise,Pam Young,"plano, texas, usa",34.0
114368,0373242328,10,"The Perfect Neighbor (The Macgregors) (The Macgregors : Special Edition Series, No 1232)",Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0373243286,10,"Irish Rebel (Special Edition, 1328)",Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0373243790,10,Considering Kate (The Stanislaskis) (Silhouette Special Edition),Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0515126772,10,Jewels of the Sun (Irish Trilogy),Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,155166321X,10,Dance To The Piper,Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,1551665077,10,Last Honest Woman,Nora Roberts,"mechanicsville, maryland, usa",33.0
114374,0345348036,10,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,WILLIAM GOLDMAN,"ia, pella, usa",20.0
22503,0671746065,10,The Hitchhiker's Guide to the Galaxy,Douglas Adams,"short hills, new jersey, usa",18.0
114375,0060174722,10,Mars and Venus on a Date: A Guide for Navigating the 5 Stages of Dating to Create a Loving &amp; Lasting Relationship,John Gray,"houston, texas, usa",-1.0
114376,0373440502,10,"Gettin' Lucky (Love &amp; Laughter , No 50)",Kimberly Raye,"sexsmith, alberta, canada",12.0
114384,0553253360,10,The Class,Erich Segal,"kansas city, missouri, usa",23.0
114413,0380800810,10,How to Marry a Marquis (Avon Romantic Treasure),Julia Quinn,"salem, new hampshire, usa",29.0
114414,0020442203,10,"Lion, the Witch and the Wardrobe",C.S. Lewis,"edinburg, texas, usa",27.0
114414,0027582000,10,"The Lion, the Witch and the Wardrobe",C. S. Lewis,"edinburg, texas, usa",27.0
208863,0375726403,10,Empire Falls,Richard Russo,"huntsville, alabama, usa",-1.0
22495,0446606324,10,The Winner,David Baldacci,"drums, pennsylvania, usa",29.0
114414,0060932171,10,About the Author : A Novel,John Colapinto,"edinburg, texas, usa",27.0
208844,0782119670,10,McSe: Exchange 5 Study Guide,Richard Easlick,"newton, alabama, usa",48.0
208829,1894294289,10,The Confessions of Nipper Mooney,Ed Kavanagh,"fredericton, new brunswick, canada",-1.0
208829,1580082718,10,Why Paint Cats: The Ethics of Feline Aesthetics,Burton Silver,"fredericton, new brunswick, canada",-1.0
208829,155166576X,10,"Dakota Born (Dakota Trilogy, Book 1)",Debbie Macomber,"fredericton, new brunswick, canada",-1.0
208829,089471838X,10,Natural California: A Postcard Book,Not Applicable (Na ),"fredericton, new brunswick, canada",-1.0
208829,084871539X,10,Aleene's Prize-Winning Crafts,Oxmoor House Staff,"fredericton, new brunswick, canada",-1.0
208829,0836213319,10,Dilbert: A Book of Postcards,Scott Adams,"fredericton, new brunswick, canada",-1.0
22495,037325024X,10,Out of the Blue (Red Dress Ink (Paperback)),Isabel Wolff,"drums, pennsylvania, usa",29.0
114414,0316910333,10,Gossip Girl #1 : A Novel by Cecily von Ziegesar (Gossip Girl),Cecily Von Ziegesar,"edinburg, texas, usa",27.0
208829,0679893105,10,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,"fredericton, new brunswick, canada",-1.0
114368,1551660598,10,Without A Trace,Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,1551660504,10,Skin Deep,Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0553265741,10,Sacred Sins,Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0515128554,10,Heart of the Sea (Irish Trilogy),Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,051512947X,10,Once upon a Dream,Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0515130389,10,Carolina Moon,Nora Roberts,"mechanicsville, maryland, usa",33.0
22521,0345418913,10,The Hitchhiker's Guide to the Galaxy,Douglas Adams,"montgomery, alabama, usa",18.0
114368,0515131229,10,Dance upon the Air (Three Sisters Island Trilogy),Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0515131660,10,Once upon a Rose,Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,051513287X,10,Face the Fire (Three Sisters Island Trilogy),Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0515133868,10,Once Upon a Kiss,Nora Roberts,"mechanicsville, maryland, usa",33.0
22521,0345342968,10,Fahrenheit 451,RAY BRADBURY,"montgomery, alabama, usa",18.0
114368,0517077744,10,Sandra Brown: Three Complete Novels,SANDRA BROWN,"mechanicsville, maryland, usa",33.0
22521,0140368132,10,The Phantom of the Opera (Puffin Classics),Gaston Leroux,"montgomery, alabama, usa",18.0
114368,0553278592,10,Sweet Revenge,NORA ROBERTS,"mechanicsville, maryland, usa",33.0
114368,0553285785,10,Public Secrets,Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0553290789,10,Genuine Lies,Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0553295977,10,Carnal Innocence,Nora Roberts,"mechanicsville, maryland, usa",33.0
22517,0380710722,10,It's Always Something,Gilda Radner,"akron, ohio, usa",53.0
208891,080411935X,10,Standing in the Rainbow,FANNIE FLAGG,"cape coral, florida, usa",60.0
114368,0553802747,10,Hot Ice,NORA ROBERTS,"mechanicsville, maryland, usa",33.0
114368,0671571435,10,Song of the West (Silhouette Romance #143),Nora Roberts,"mechanicsville, maryland, usa",33.0
208885,1401045871,10,Real Therapy,David Unger,"santa barbara, california, usa",-1.0
208829,0679449434,10,Joy School,ELIZABETH BERG,"fredericton, new brunswick, canada",-1.0
208829,0671643908,10,Savages,Shirley Conran,"fredericton, new brunswick, canada",-1.0
208829,0671046179,10,Blood And Smoke Cd,Stephen King,"fredericton, new brunswick, canada",-1.0
208829,0375706771,10,Midwives: A Novel,Chris Bohjalian,"fredericton, new brunswick, canada",-1.0
22461,0713722541,10,Hand-Rearing Parrots and Other Birds,Rosemary Low,"mackay, queensland, australia",27.0
208829,0385507607,10,The Probable Future,ALICE HOFFMAN,"fredericton, new brunswick, canada",-1.0
208829,0385497466,10,The Brethren,JOHN GRISHAM,"fredericton, new brunswick, canada",-1.0
208829,0385472951,10,The Partner,John Grisham,"fredericton, new brunswick, canada",-1.0
208829,0385424736,10,The Rainmaker,John Grisham,"fredericton, new brunswick, canada",-1.0
208829,0385086954,10,Carrie,Stephen King,"fredericton, new brunswick, canada",-1.0
22457,8473064569,10,Obres completes de TÃ­sner (PÃ²rtic obres completes),AvelÂ¨lÃ­ ArtÃ­s-Gener,"castellnou de seana, lleida, spain",40.0
208829,0380728133,10,Bloodsucking Fiends: A Love Story,Christopher Moore,"fredericton, new brunswick, canada",-1.0
208829,0380710218,10,Postmortem,Patricia Daniels Cornwell,"fredericton, new brunswick, canada",-1.0
208829,0375727345,10,House of Sand and Fog,Andre Dubus III,"fredericton, new brunswick, canada",-1.0
22453,2070369218,10,Memoires D'Hadrien: Carnets De Notes De Memoires D'Hadrien (Folio Series No 921),Marguerite Yourcenar,"trieste, friuli venezia giulia, italy",-1.0
22437,0740704818,10,The Blue Day Book,Bradley Trevor Greive,"wakefield, massachusetts, usa",-1.0
208829,0399145087,10,Black Notice,Patricia Daniels Cornwell,"fredericton, new brunswick, canada",-1.0
114414,0440407079,10,Blubber (Yearling Books (Paperback)),JUDY BLUME,"edinburg, texas, usa",27.0
114414,0446310786,10,To Kill a Mockingbird,Harper Lee,"edinburg, texas, usa",27.0
22423,074343627X,10,Dreamcatcher,Stephen King,"white bluff, tennessee, usa",35.0
22423,051513175X,10,The Descent,Jeff Long,"white bluff, tennessee, usa",35.0
22418,067100042X,10,Silent Night : A Christmas Suspense Story,Mary Higgins Clark,"dana point, california, usa",-1.0
208815,0842332359,10,Glorious Appearing: The End of Days (Left Behind #12),Tim F. Lahaye,"san diego, ca, usa",23.0
208815,0842332340,10,Armageddon: The Cosmic Battle of the Ages (Left Behind #11),Tim F. LaHaye,"san diego, ca, usa",23.0
22418,0515094773,10,Vows,LaVyrle Spencer,"dana point, california, usa",-1.0
208815,0842332294,10,Desecration: Antichrist Takes the Throne (Left Behind No. 9),Tim LaHaye,"san diego, ca, usa",23.0
208815,0842332286,10,The Mark: The Beast Rules the World (Left Behind No. 8),Tim Lahaye,"san diego, ca, usa",23.0
208815,0842332278,10,The Remnant: On the Brink of Armageddon (Left Behind No. 10),Tim LaHaye,"san diego, ca, usa",23.0
208829,0399143947,10,Point of Origin,Patricia Daniels Cornwell,"fredericton, new brunswick, canada",-1.0
208829,0440015405,10,The children's picture book: A reproduction from an antique book,Ernest Nister,"fredericton, new brunswick, canada",-1.0
208829,0671003119,10,SHINY WATER,Anna Salter,"fredericton, new brunswick, canada",-1.0
22486,0440498058,10,A Wrinkle In Time,MADELEINE L'ENGLE,"victoria, british columbia, canada",17.0
208829,0590353403,10,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,"fredericton, new brunswick, canada",-1.0
208829,0553801600,10,Off the Mangrove Coast,Louis L'Amour,"fredericton, new brunswick, canada",-1.0
208829,0553572326,10,Survival of the Fittest: An Alex Delaware Novel,Jonathan Kellerman,"fredericton, new brunswick, canada",-1.0
208829,0553250426,10,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,"fredericton, new brunswick, canada",-1.0
208829,052594639X,10,The Puzzle Bark Tree,Stephanie Gertler,"fredericton, new brunswick, canada",-1.0
208829,051513287X,10,Face the Fire (Three Sisters Island Trilogy),Nora Roberts,"fredericton, new brunswick, canada",-1.0
208829,0515125628,10,The Target,Catherine Coulter,"fredericton, new brunswick, canada",-1.0
22464,0451158237,10,Fountainhead,Ayn Rand,"south bend, indiana, usa",-1.0
208829,044651506X,10,Plum Island,Nelson DeMille,"fredericton, new brunswick, canada",-1.0
114414,0380806606,10,Educating Waverley,Laura Kalpakian,"edinburg, texas, usa",27.0
114414,0385722435,10,Ella Minnow Pea: A Novel in Letters,Mark Dunn,"edinburg, texas, usa",27.0
22461,1577941691,10,Battlefield of the Mind: How to Win the War in Your Mind,Joyce Meyer,"mackay, queensland, australia",27.0
208829,0440214041,10,The Pelican Brief,John Grisham,"fredericton, new brunswick, canada",-1.0
208829,0440213525,10,The Client,John Grisham,"fredericton, new brunswick, canada",-1.0
22461,0856485861,10,Haffertee's First Easter,John Perkins,"mackay, queensland, australia",27.0
22461,0856485853,10,Haffertee Starts School (Lion Paperback),John Perkins,"mackay, queensland, australia",27.0
22461,0856484938,10,Haffertee's First Christmas (Lion Paperback),John Perkins,"mackay, queensland, australia",27.0
22461,085648492X,10,Haffertee Hamster Goes Exploring (Lion Paperback),John Perkins,"mackay, queensland, australia",27.0
22461,0856484911,10,Haffertee Hamster's New House (Lion Paperback),John Perkins,"mackay, queensland, australia",27.0
22461,0856484903,10,Haffertee Hamster Diamond,John Perkins,"mackay, queensland, australia",27.0
22461,0840799861,10,The Adult Child of Divorce: A Recovery Handbook,Bob Burns,"mackay, queensland, australia",27.0
114368,0515128546,10,Tears of the Moon (Irish Trilogy),Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,051512608X,10,The Reef,Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0373244487,10,Cordina's Crown Jewel,Nora Roberts,"mechanicsville, maryland, usa",33.0
22521,0441003257,10,Good Omens,Neil Gaiman,"montgomery, alabama, usa",18.0
114368,0373510195,10,For Now Forever #19  (Nora Roberts Flowers) (Nora Roberts : Language of Love No. 19),Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0373510209,10,Her Mother'S Keeper #20  (Nora Roberts Flowers) (Nora Roberts : Language of Love No. 20),Nora Roberts,"mechanicsville, maryland, usa",33.0
22585,0762702435,10,Hitchhiking Vietnam,Karin Muller,"ottawa, kansas, usa",34.0
22583,0439082110,10,Miles of Smiles,Bruce Lansky,"columbia, south carolina, usa",26.0
114368,0373510225,10,"Sullivan'S Woman #22 (Nora Roberts : Language of Love, on 22)",Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0373510330,10,"Name Of The Game #33 (Nora Roberts Language Of Love) (Language of Love, No 33)",Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0373510365,10,"Less Of A Stranger #36 (Nora Roberts Language Of Love) (Nora Roberts : Language of Love, No 36)",Nora Roberts,"mechanicsville, maryland, usa",33.0
262271,0099436116,10,North of Montana,April Smith,"wien, wien, austria",41.0
114368,0373510381,10,Blithe Images (Language of Love No. 38),Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0373510403,10,"Treasures Lost, Treasures Found (Language Of Love Series #40) (Nora Roberts Language of Love, No 40)",Nora Roberts,"mechanicsville, maryland, usa",33.0
262271,0345341988,10,Death Notes,Ruth Rendell,"wien, wien, austria",41.0
208907,0517642905,10,Thesaurus of English Words and Phrases (Classics of World Literature),Peter Mark Roget,"albuquerque, new mexico, usa",26.0
208907,051758932X,10,Dimpled Lunatics: The Mad World of Babyhood,Suzanne Slesin,"albuquerque, new mexico, usa",26.0
208907,0517035529,10,Roget's Thesaurus of English Words and Phrases,Peter Mark Roget,"albuquerque, new mexico, usa",26.0
208907,0486414272,10,"Wit and Wisdom of the American Presidents: A Book of Quotations (Dover Thrift Editions,)",Joslyn Pine,"albuquerque, new mexico, usa",26.0
208907,0449300374,10,Best Quotations for All Occasions,Lewis C. Henry,"albuquerque, new mexico, usa",26.0
208907,0448060043,10,Alice in Wonderland and Through the Looking Glass (Illustrated Junior Library),Charles Lutwidge Dodgson,"albuquerque, new mexico, usa",26.0
262271,0440217490,10,A Dangerous Fortune,Ken Follett,"wien, wien, austria",41.0
208907,0440180295,10,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death,Kurt Vonnegut,"albuquerque, new mexico, usa",26.0
262271,0440224624,10,The Loop,Nicholas Evans,"wien, wien, austria",41.0
208907,0425084566,10,New Rogets Thesaurus,Unknown,"albuquerque, new mexico, usa",26.0
208907,0394828054,10,The Chocolate War,Robert Cormier,"albuquerque, new mexico, usa",26.0
208907,0394707753,10,Bike Tripping,Tom Cuthbertson,"albuquerque, new mexico, usa",26.0
208907,0140042520,10,Dharma Bums,Jack Kerouac,"albuquerque, new mexico, usa",26.0
208907,0060938455,10,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,"albuquerque, new mexico, usa",26.0
114368,0373510187,10,Rules Of The Game #18 (Nora Roberts : Language of Love No. 18),Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0373510160,10,"Heart'S Victory (Nora Roberts : Language of Love, 16)",Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0373510144,10,"From This Day #14 (Language of Love, No 14)",Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0373483899,10,The Macgregors: Alan - Grant (The Macgregors),Nora Roberts,"mechanicsville, maryland, usa",33.0
208907,0553278827,10,Linda Goodman's Sun Signs,Linda Goodman,"albuquerque, new mexico, usa",26.0
114368,0373270976,10,"Night Shield (Intimate Moments, 1027)",Nora Roberts,"mechanicsville, maryland, usa",33.0
208907,0525432922,10,World of Christopher Robin,Ernest H. Milne,"albuquerque, new mexico, usa",26.0
114368,0373482175,10,Silhouette Summer Sizzlers: Impulse / Ravished / The Road to Mandalay,Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,037348285X,10,Birds Bees And Babies 1994,Nora Roberts,"mechanicsville, maryland, usa",33.0
114368,0373483317,10,"Jingle Bells, Wedding Bells",Nora Roberts,"mechanicsville, maryland, usa",33.0
